producto_b2b_id,id_interno,sku_base,nombre,descripcion_resumen,category_id,categoria_slug,subcategory_id,subcategoria_slug,classification_status,confidence,evidencia,regla_utilizada
ad951937-4e3a-4b1b-b2be-2538569d98af,pp_2c2da8ef44de94c6e8c276b9,,"HUMIDIFICADOR DE AMBIENTE  ""ROSE""","13,4 x 13,4 x 10,2 cm. Plástico ABS. Capacidad 300 ml. Aromatizador de ambiente con 7 tonalidades de luz que se van alternando. Cuenta con un timer (botón) que permite regular el t",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
add81aa9-8625-4c16-9c6b-ceeccd9c8465,pp_e6978282e12c108794ce9add,,"Mochila ""FORCE 6""","Optimiza tu espacio con múltiples compartimientos.Mochila urbana portanotebook de hasta 16 pulgadas. Compartimento principal con cierre, interior con 2 bolsillos, bolsillo porta no",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
af043d4f-ed0f-4e1b-85fb-10507679bbf6,pp_e191bebac140179dec2de78d,,"Llavero ""KIREC""",Sencillez y estilo en un diseño natural y funcionalLlavero con forma rectangular. Estructura metálica con aleación de zinc con acabado brillante y panel frontal de bambú barnizado.,d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,01301ea5-4290-4692-8edf-18585941b184,llaveros-metalicos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*metal,llaveros-metalicos
b2848d9e-afa6-4c87-9233-175d85e7eb18,pp_10687dabd6827bae07fd353b,,"Carry on ""MOU MAX""",Más capacidad para moverte sin límites.Valija / Maleta de cabina pequeña expandible. 8 ruedas con giro 360°. Manija de transporte reforzada y engomada. Mango extensible hasta 54 cm,b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,e7907aaa-d27a-4318-b918-72a395c0e946,viaje-equipaje,HIGH_CONFIDENCE_EXACT,1.0,match:\bmaleta\b,viaje-equipaje
b462cdde-ce23-4249-9cf9-1ee7fd30ef62,pp_a3a9236e25a8f748c7534b7a,,"Mug térmico ""CAPPU""","Hecho para acompañar tu rutina.Mug doble pared, sellado al vacío. Aislamiento térmico. Tecnología vacuum. Interior en acero 304 reciclado y exterior en acero 201 reciclado. Tapa de",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
b48067b7-f688-4452-86ab-022ee8e0356d,pp_40c12510f2a0fba426d389d3,,"Mochila ""FORCE 10""","Organización inteligente, estilo profesionalMochila portanotebook de hasta 16 pulgadas.  Cuenta con tres compartimentos: Compartimento posterior con bolsillo acolchado portanoteboo",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
b4947d38-4e05-41aa-93e7-afe5907ed064,pp_a4eed2ded95565cd045ecfad,,"Power bank ""MAGNET""",Mantente conectado en todo momento.Power bank inalámbrico con aro magnético. Color blanco mate y brillante en la parte delantera. Posee indicador digital de capacidad. Entrada y sa,73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,64b67871-1406-41f9-bc95-afa883f06171,power-banks,HIGH_CONFIDENCE_EXACT,1.0,match:power\s*bank,power-banks
b53c4082-0441-4845-9142-aff25a56e09b,pp_a59d7e1a60effd76b4ff4873,,"Termo ""POTTER""","Disfruta de cada sorbo, caliente o frío.Termo con doble pared sellado al vacío. Tecnología vacuum. Acero inoxidable 304 interior / 201 exterior. Tapa y taza plásticas en color negr",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:\btermo\b,termos
b6279703-3a27-4a75-a4a0-9dfa0dd9667c,pp_76eb5aba40e5422efb867178,,"Gorro ""PILU""","Estilo Relajado y Protección bajo el sol.Gorro pescador. Ala ancha. Costuras reforzadas. Banda absorbente de poliéster. Medidas:  Ø 28 cm. x  8,5  cm.  / Ala 5,5 cm. /  57 cm. circ",ab57049a-e314-49ae-bd51-3690a0752ab4,gorras-accesorios,f4700a8d-99a5-402e-a50c-d632e007183e,beanies-gorros,HIGH_CONFIDENCE_EXACT,1.0,match:\bgorro\b,beanies-gorros
b65b1a45-5df6-4f90-81ac-a7fb076a3cdb,pp_726108e3f119a9cbbe5b350d,,"Adaptador HUB multipuerto ""HAMEL""","Multiplica tus conexiones y optimiza tu espacio.Adaptador HUB multipuerto. Entrada: 3 USB + 1 USB tipo C. Salida: 2 en 1 (USB y USB tipo C). Cable negro de conexión.Medidas: 9,6 x ",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
b7380443-028d-4112-8f1c-30c6607681d5,pp_3a85e0fc94515708a3ff801b,,"Tabla de quesos ""CHEDDAR""","Regala funcionalidad y estilo.Tabla de bambú con set de 3 utensilios de acero inoxidable 420 con mango de madera de caucho: 1 cuchillo, 1 tenedor y 1 espátula. Medidas: 38 x 18,4 x",a9a77a11-d44e-4d23-a182-ab25fd11e3f9,hogar-cocina,a23a4c30-00c4-426f-90b3-c51e21ed8f10,utensilios-cocina,HIGH_CONFIDENCE_EXACT,1.0,match:espatula,utensilios-cocina
b7cee13d-0b7e-4c4e-b979-59bed5aff806,pp_ae6725b65f72fbf37324da3a,,"Lámpara ""DAMBEL""",Tres modos de luz para iluminar tu espacio con estilo y versatilidad.Lámpara. Luz led. Botón táctil de encendido/apagado que regula la intensidad y cambia tres modos de luz (cálida,73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
b7eff8cd-a34d-4de2-964f-49c7ec4cd65f,pp_9418ea5512ee804119aaf103,,"Power bank ""BATEL""","Energía lista cuando la necesitasPower bank. Batería portátil. Pantalla digital LED. 2 puertos USB de salida: 5V 2A, entrada micro USB y USB-C: 5V 2A. Puerto USB-C de entrada/salid",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,64b67871-1406-41f9-bc95-afa883f06171,power-banks,HIGH_CONFIDENCE_EXACT,1.0,match:power\s*bank,power-banks
b9fda9b1-07d0-47de-8b3b-29d7a49e17f5,pp_d27ef7525cd164b42766a272,,"Taza ""Magui""","Simplicidad y elegancia en cada sorbo.Taza de vidrio con tapa de Bambú barnizado.Medidas: Ø 8 cm x 9,7 cm. 
Capacidad: 350 ml. 
Materiales: Vidrio + bambú. 
Presentación: en caj",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\btaza\b,tazas-mugs
ba6bd975-7d14-4897-aaeb-a559016c419b,pp_9ef7eb71ca74829d08f5430f,,"Botella ""ESCARF""","Un básico con estilo propioBotella de vidrio. Tapa de bambú, polipropileno y anillo de silicona antiderrame. Correa de silicona de diferentes colores.Medidas: Ø 6,4 x 22,8 cm. 
Ca",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
bd04244a-2a54-468b-b628-4c13d074a2e9,pp_2fb0717ead8de46202af473c,,"Set de viaje ""VOLARE""","Detalles que ordenan tu viaje.Set de funda para pasaporte y etiqueta de identificación colgante para equipaje. Funda rígida acolchada con palabra PASSPORT grabada en bajorrelieve, ",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,e7907aaa-d27a-4318-b918-72a395c0e946,viaje-equipaje,HIGH_CONFIDENCE_EXACT,1.0,match:equipaje,viaje-equipaje
bd28aa5a-ed43-41ea-976e-dfaa1a692163,pp_04b52f53434a1668c0f0cbff,,"Bolsa de algodón y yute ""YUCATÁN""","Capacidad amplia con estética natural.Bolsa de yute laminado con fuelle y bolsillo frontal de algodón. Color natural. Asas de cordón de algodón de Ø 1,5 x 65 cm. Cierres con velcro",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
be7afde5-09cc-46bc-abb1-83a2c37c9404,pp_d274239fd789a6f92e1cc089,,"Mug sublimable ""SORI""",Lleva tus bebidas con estilo y sin derrames.Mug doble pared. Interior en plástico y exterior de acero inoxidable 201. Tapa plástica transparente a presión con anillo de silicona. B,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\bmug\b,tazas-mugs
bfb9b377-7466-4835-b6c9-271091f0a95e,pp_4fb18e125f43319339857e68,,"BOTELLA TÉRMICA ""KUPFER""","Ø 6,6 x 24,5 cm. Capacidad 500 ml. Acero inoxidable. Botella Premium Doble pared sellada al vacío con recubrimiento de cobre que permite mayor aislamiento térmico y resistencia a l",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
bfc77174-334d-453b-be9e-bd5c218ae082,pp_cd496ab114df3177d03aae75,,"Gorra ""LIVI""","Ajuste rápido, comodidad asegurada.Gorra con visera. 6 paneles. Orificios de ventilación bordados. Botón forrado. Banda absorbente de poliéster. Cierre ajustable de velcro.Medidas:",ab57049a-e314-49ae-bd51-3690a0752ab4,gorras-accesorios,c5da3f11-95bc-4e3c-857a-9b8aefbcd057,gorras,HIGH_CONFIDENCE_EXACT,1.0,match:\bgorra\b,gorras
c14949ec-cc72-4267-831c-ec9e6bd1af68,pp_42b81f0000ab8976ac2032d9,,Libreta mediana “White”,"21 x 14,5 x 1 cm. Cartón. Libreta de pasta dura color blanco. Contiene 80 hojas rayadas, separador de tela. Cierra con banda elástica de color.",2c4837bb-b5f0-47d3-8bb5-710f16f9a297,libretas-cuadernos,067c4d5d-d3d5-48b2-8678-5300800da356,libretas,HIGH_CONFIDENCE_EXACT,1.0,match:\blibreta\b,libretas
c242c67f-0113-4cbf-af27-3c8eb9bab61f,pp_c7dedccbdcf8a5edd94c60f2,,"Botella ""TULUM""","Sencillez y funcionalidad.Botella de aluminio con acabado mate. Tapa a rosca color plata en acero inoxidable 201 y anillo de silicona antiderrame.Medidas: Ø 7,2 x 22,5 cm. 
Capaci",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
c65ca930-ee9a-49b6-9c4b-fc7fc3fcf308,pp_47470077b80e170de4a3eb80,,"Llavero ""JART""","Pequeño, elegante y significativo.Llavero con forma de corazón. Estructura plástica de color con apliques de acero color gris gun de cada lado. Acabado brillante.Medidas: 4,3 x 3,5",d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,e788c044-4e6c-4409-b449-7523e6bba0cf,llaveros-plasticos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*plastic,llaveros-plasticos
c6e859e1-e769-4cc6-a51c-40b285165dd4,pp_e62072eb148e6420147d2f0e,,"LLAVERO ""TERRA""","Ø 3,3 cm. x 0,4 cm. Metal. Con superficie interior giratoria. Presentación en caja de regalo.",d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,01301ea5-4290-4692-8edf-18585941b184,llaveros-metalicos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*metal,llaveros-metalicos
c780ea31-0ee6-4763-b15e-385b87e15c16,pp_97ffd088ee5cae1b6ea46759,,"Figura antiestrés ""OM FUTBOL""","Descarga nervios, libera tensiónFigura antiestrés con forma de pelota de fútbol.Medidas: Ø 6,3 cm
Material: Espuma de poliuretano
Peso: 18 g.",dcf767d4-2f29-4904-923a-fc6a1d4f373e,outdoor-deporte-recreacion,9f490b82-ad9a-4dc3-aa9b-553b33c34793,balones-pelotas,HIGH_CONFIDENCE_EXACT,1.0,match:\bpelota\b,balones-pelotas
c883cfe8-e0f2-42c8-a1b9-60311078c2ce,pp_f786a455fb5fc21920766072,,"CABLE CARGADOR DE CELULARES ""CELLER""","26,5 (medida total del cable con los adaptadores). 3 x 3,5 x 0,4 (medidas del cuadrado plástico donde se aplica el logo). Anillo para enganche o colocar llaves. Cargador tipo C y I",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:cargador,cargadores-cables
c99cdba1-f47e-4f50-88d6-38470fd20b72,pp_c6cc061d71e51fd6884b2878,,"Llavero de bambú ""SPIN""","7,5 x 3,5 x 0,4 cm. Llavero circular de bambú con detalles metálicos. Estructura giratoria 360°. Presentación en caja de regalo.",d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,01301ea5-4290-4692-8edf-18585941b184,llaveros-metalicos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*metal,llaveros-metalicos
ca616e1f-3d19-4173-b355-7696e9f90087,pp_d927da224029c1a0020dafa6,,"Libreta ""MARROQUÍ""",Un soporte distinto para tus notasLibreta. Tapa de cartón rígido recubierta en corcho y poliuretano de diferentes colores. Interior de 80 hojas rayadas en papel obra de 70g. Encuad,2c4837bb-b5f0-47d3-8bb5-710f16f9a297,libretas-cuadernos,067c4d5d-d3d5-48b2-8678-5300800da356,libretas,HIGH_CONFIDENCE_EXACT,1.0,match:\blibreta\b,libretas
cae855c0-c3cc-4df5-8a7f-e4a3af15b596,pp_70883d56613be2de0d3f0730,,"Tapón para botellas con destapador ""TAP""","Doble función, uso simple.Tapón para botellas con destapador. Estructura circular de bambú y acero para el destapador y estructura cónica de aleación de zinc y silicona para el tap",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'hogar-cocina']",botellas-cilindros/destapadores
cbb9dc7a-1051-4392-b241-6c5b80f315cf,pp_64371defb8f39747706c8a0a,,"Botella ""BALADINA FULL BLACK""",Diferencia tu estilo en un diseño con personalidad.Botella de plástico de color negro translúcido con tapa a rosca color negro mate con anillo de silicona de diferentes colores.Med,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
cbd6c3b8-badf-49fe-9d10-2ec4b84cc881,pp_c52c1f2dcb7287dab6732174,,"Ventilador de bolsillo ""FANTASTIC""","Frescura portátil, donde estés.Mini ventilador portátil. Plegable a 180° con doble función, de mano y de escritorio.  Diseño compacto, tamaño de bolsillo, ligero y fácil de transpo",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
cd4b730e-420d-4d48-8864-7b11f9bacfe3,pp_0633a7dfd74aa1ae76010525,,"Toalla de microfibra ""UYUNI""",80 x 40 cm. Microfibra. Toalla de microfibra de secado rápido. Poliéster (200 g x m2) catiónico doble cara. Cinta negra que permite enrollar la toalla y aplicar logo.,b7c55c50-3d1a-453a-9525-fc05a55bacb6,textiles-ropa,36d2c5d5-f13a-4952-bf87-97806e572854,toallas-textiles,HIGH_CONFIDENCE_EXACT,1.0,match:\btoalla\b,toallas-textiles
cddb7e59-5419-4ab1-b3aa-41ac10da7521,pp_9fd32967bc62ce6253ba0c1a,,"Mug ""DIANA""",Hidrátate con modernidad.Mug doble pared. Interior de polipropileno y exterior de acero 201. Tapa plástica transparente a presión con anillo de silicona. Pintura acabado semimate. ,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\bmug\b,tazas-mugs
ce8e8211-c474-457d-a95a-bf6a812b2af5,pp_be2b3e224f6d01c22e0cf9f5,,"Bolsa de algodón ""COTI FORT""","Un básico práctico y resistente.Bolsa reutilizable con fuelle color natural. Asas cosidas de 70 x 2,5 cm.Medidas: 38 x 42 x 8 cm. 
Materiales: 100% Algodón. 
Peso: 87 g. aprox. (",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
ceab1030-6996-4fa3-904c-3c6d16a8ce0d,pp_dc2183908b4cabecc5126598,,"Silla plegable ""CAMP""",Comodidad lista para salir.Silla Camping Director plegable con apoyabrazos. Estructura con tubos de hierro. Asiento y apoyabrazos de poliéster 600D con revestimiento de PVC y costu,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'outdoor-deporte-recreacion']",botellas-cilindros/camping-picnic
d3c92d6f-9d14-45e0-b4bc-710728c4913c,pp_36a09a3a8167b1b82da80d76,,"Bolso térmico ""SCAPE""","34 x 25 x 19 cm. Capacidad 16l. Polyester 600D. Bolso térmico. Interior totalmente recubierto de aluminio. Bolsillo frontal, correa extensible y cierres metálicos con tira cierres ",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
d4e5f0d8-3186-4536-90f5-a3818029dde9,pp_18ed4be48f6d5b7e1bd4da51,,"Set de vasos de vidrio ""Double""","Ø 8,3 x 10 cm. Capacidad 280 ml cada vaso. Vidrio. Set de vasos doble pared. Apto para bebidas frías y calientes. Presentación en caja de regalo.",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,4a71f8d7-f886-4520-91c3-bb47a8409a10,vasos,HIGH_CONFIDENCE_EXACT,1.0,match:\bvaso\b,vasos
d69a2b27-d866-4af4-8271-5f3a8b218e90,pp_06084c5cb57ae0b7a2f503ae,,"Bolsa de algodón ""COTI CORE""","Ligera, simple y espaciosa.Bolsa reutilizable color natural. Asas cosidas de 70 x 2,5 cm.Medidas: 38 x 42 cm. 
Materiales: 100% Algodón. 
Peso: 61 g. aprox. (bolsa individual) y ",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
d9879a9b-a755-44e9-a6ad-b0e99c94f71d,pp_35910736394214a58fd36ab7,,"Mochila ""FORCE 5""",Lleva tu mundo digital contigo.Mochila portanotebook de hasta 16 pulgadas. 3 compartimentos con cierre. Compartimento posterior con bolsillo acolchado porta notebook. Amplio compar,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/libretas
d989ded7-a9bc-4b95-aa51-6a7479d39ff2,pp_772ec7818bcb790c3433bf8c,,"Set ejecutivo ""MOON BOX""","Contiene los esenciales para recibir con estilo y generar una impresión memorable.Caja de regalo compuesta por 3 artículos:
- 1 bolígrafo retráctil, cuerpo de aluminio color negro",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['boligrafos', 'libretas-cuadernos']",libretas/boligrafos-metalicos/boligrafos-plasticos
da53b536-6aea-45a7-8cbf-981ba05716ef,pp_ea2d9b6ead9d85015794ed39,,"Paraguas ""MOSK""","Protección inmediata en un clicParaguas APERTURA Y CIERRE AUTOMATICO. Eje y varillas metálicas. Mango con asa y sistema mosquetón, de plástico engomado color negro mate. Botón a pr",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['herramientas-auto', 'outdoor-deporte-recreacion']",accesorios-auto/paraguas-impermeables
dae744a3-4d0f-4d5f-b54b-9f6911af4d4c,pp_5aead4b4dc5f8c1c41e5bbea,,"MUG TÉRMICO ""ASTORIA""","Ø 9 x 16,5 cm. Capacidad 500 ml. Acero Inoxidable. Mug doble pared, sellado al vacío. Interior acero 304 y exterior acero 201. Tapa plástica a rosca con seguro hermético antiderram",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
db12cb03-f38d-49f3-9324-262e7d2ab822,pp_157aec2e75788021a39ca19c,,"Mochila ""TRANSLATE""","30 x 43 x 12 cm. Capacidad 14 litros. Poliéster 600D, interior poliéster 210D. Mochila portanotebook de 14 pulgadas. Compartimento lateral portanotebook, compartimento principal y ",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/viaje-equipaje/libretas
db23973c-981d-4e0a-876b-464183e6bd7e,pp_b6cd11bf446cc9b444513b52,,"Set de vasos tequileros ""TOC TOC""","Celebra con estilo.Set de 4 vasos tequileros de Ø 5 x 6 cm. en bandeja de bambú con tira simil cuero.Medidas: 33 x 8 x 1 cm. 
Materiales: Vidrio y bambú. 
Presentación: en caja d",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
db34c038-047a-4fbf-b7a4-ef07a883c929,pp_67ce5dbc26fa1d83643fe22c,,"Memo clip de escritorio ""BAMBSTICK""","2,5 x 2,5 x 2,5 cm. Alto 11,5 cm Bambú y metal. Memo clip de escritorio con base cúbica en bambú. Broche pinza cocodrilo de metal. Práctico, útil y transportable.",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
dbe01e28-33fa-44af-9173-4e419cdbf5fa,pp_17c8de41641cd2381e8e05da,,"Parasol plegable ""ECLIPSE""","Protección lista cuando la necesitasParasol plegable con funda.  Medidas: 130 x 60 cm. (abierto) Ø 35 cm. (cerrado) 
Materiales: Poliéster con recubrimiento plata.",64b881ad-4624-4177-be86-1ac83f4761e1,herramientas-auto,0f1136cb-f6dc-434d-bd7d-54bd9e664890,accesorios-auto,HIGH_CONFIDENCE_EXACT,1.0,match:para(brisa|sol),accesorios-auto
dd644add-e945-4a63-83ce-96cbc70d0b34,pp_77d8c77a407dca5b2b7cfa77,,"Lámpara ""ROTTERDAM""",Ilumina tus espacios con una luz ajustable y diseño compacto.Lámpara giratoria plegable. Permite 3 posiciones de diferentes alturas. Luz led cálida. Botón táctil de encendido/apaga,73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
de7503c2-dc85-4ef3-a1be-cfc616928439,pp_fe51a82192434ca89b50d246,,Juego de dominó,"15 x 5 x 3 cm. Madera y plástico. Juego de dominó con 28 piezas de madera pintadas de negro, caja de madera y tapa plástica transparente. Manual de instrucciones dentro de la caja.",dcf767d4-2f29-4904-923a-fc6a1d4f373e,outdoor-deporte-recreacion,22d6181d-1180-45bc-9399-cade08cd6066,juegos-recreacion,HIGH_CONFIDENCE_EXACT,1.0,match:\bjuego\b,juegos-recreacion
de95826c-e809-4d28-9089-49f74832386b,pp_fbee85b23d89276711d17fcc,,"Guirnalda de luces led ""RADIANT""",Iluminación que transforma el ambienteGuirnalda de luces retráctil. Lámpara portátil. Linterna recargable. Tira de 8 m. de largo de luz led cálida. Batería de litio recargable. 5 m,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['herramientas-auto', 'tecnologia']",lamparas-gadgets-usb/linternas
dfea94ba-1f2e-474c-9dc5-c0b3ddd8f8aa,pp_caa9a0debee8c0ed58bb3229,,"Figura antiestrés ""OM CORAZÓN""","Un detalle para bajar un cambio.Figura antiestrés con forma de corazón.Medidas: 7 x 6,8 x 5,5 cm
Material: Espuma de poliuretano
Peso: 22 g.",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
e0e77120-26f4-4a2e-9b45-23e8f84f9b5b,pp_c5f40e039bc4d87e0d22297e,,"Mochila ""CHESTER""","32 x 45 x 16 cm. Capacidad 25 litros. Poliéster 600D. Mochila Portanotebook de hasta 16"". Bolsillo frontal con cierre y dos bolsillos laterales para botella o Mug. Dos compartiment",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/tazas-mugs
e1741eb2-feb3-4df2-a206-07d875bfc425,pp_ca41e781591ef5b4590ff294,,"Figura antiestrés ""OM PELOTA""","Suelta tensión, sigue en movimientoFigura antiestrés con forma de pelota.Medidas: Ø 6,3 cm
Material: Espuma de poliuretano
Peso: 18 g.",dcf767d4-2f29-4904-923a-fc6a1d4f373e,outdoor-deporte-recreacion,9f490b82-ad9a-4dc3-aa9b-553b33c34793,balones-pelotas,HIGH_CONFIDENCE_EXACT,1.0,match:\bpelota\b,balones-pelotas
e1906ec6-aff7-43d1-940f-a7076e3b3ce2,pp_5d7cd2360d674ee56f772579,,"NECESSAIRE ""MAGNOLIA""","9,5 x 10 x 17,5 cm. Poliéster. Necessaire con amplio compartimento. Interior de color negro y cierre del mismo color.",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
e7c265fd-3c46-4d14-8207-7460fa3f7cad,pp_076d1e8cd1bb15f53ad475ec,,"Power bank ""OSLO""","Carga sin cables, estilo sin límitesPower bank inalámbrico con aro magnético y soporte de anillo. Color blanco mate y negro brillante. Posee Entrada y salida: 5V 2A. Con 2 puertos ",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,64b67871-1406-41f9-bc95-afa883f06171,power-banks,HIGH_CONFIDENCE_EXACT,1.0,match:power\s*bank,power-banks
e80d5372-869d-40ba-bfad-ca1265dac3d6,pp_c74f51d5bb036e762edf140b,,"ORGANIZADOR DE CABLES ""FILLMORE""","16,5 x 23 x 4 cm.Poliéster. Organizador para cables y accesorios. Cuenta con dos bolsillos de red con cierre. 4 elásticos que permiten enrollar y guardar los cables, 1 elástico por",12fa2e5e-99c9-4a71-9483-c2e2b5b5a8c5,boligrafos,ce1e16a3-f1f3-493f-aeb8-a8f254c6ea55,boligrafos-plasticos,HIGH_CONFIDENCE_EXACT,1.0,match:\bboligrafo\b,boligrafos-plasticos
